Login Time (Pacific Daylight Time),Source IP,Login Type,Status,Browser,Platform,Application,Login URL,TLS Protocol,TLS Cipher Suite,Country Code,Country,Subdivision,City,PostalCode,Latitude,Longitude,HTTP Method,Authentication Method Reference,Login Subtype
"8/26/2023, 6:30 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/26/2023, 6:30 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/26/2023, 6:11 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/26/2023, 5:46 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/26/2023, 5:42 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/26/2023, 5:40 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/26/2023, 5:39 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/26/2023, 5:36 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 11:35 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 11:34 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 11:32 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 11:01 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 11:00 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 10:59 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:55 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 10:53 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:52 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 10:51 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:50 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 10:45 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Anaheim,92804,33.816,-117.9692,POST,,
"8/25/2023, 10:44 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:40 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:35 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:32 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:27 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:20 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:18 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 10:16 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 9:57 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 9:55 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 9:50 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 9:39 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 9:34 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 5:14 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 5:14 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 5:06 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 5:05 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 4:58 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 4:56 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 4:42 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:52 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:49 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:48 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:47 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:38 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:31 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:30 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:29 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:26 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:26 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:25 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:24 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:23 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:21 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:21 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:18 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:17 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:15 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:14 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:08 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:05 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:03 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 2:02 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/25/2023, 8:26 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/24/2023, 9:43 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/24/2023, 10:31 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/24/2023, 9:18 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/24/2023, 9:17 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/24/2023, 6:19 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/24/2023, 6:14 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/24/2023, 6:04 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 9:34 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 9:26 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 5:59 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 5:58 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 5:57 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 5:46 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 5:45 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 5:45 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 9:16 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 9:15 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 9:15 AM",99.162.87.92,Application,Invalid Password,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 9:14 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/23/2023, 8:05 AM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:38 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:37 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:33 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:29 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:28 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:27 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:25 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:23 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:20 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:17 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:15 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:11 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 11:10 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 10:31 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,techarch-b-dev-ed.develop.my.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 10:19 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 10:15 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 10:14 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 10:13 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 10:09 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 10:07 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:44 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:36 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:31 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:29 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:29 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:28 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:25 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:25 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:24 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:24 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:22 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
"8/22/2023, 9:18 PM",99.162.87.92,Application,Success,Chrome 116,Mac OSX,Browser,login.salesforce.com,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,US,United States,California,Cypress,90630,33.8206,-118.034,POST,,
